country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","08-03-2025 22:00:00",12.9135218,77.5950804,CO,29,39,34
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","08-03-2025 22:00:00",12.951913,77.539784,PM2.5,63,197,100
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","08-03-2025 22:00:00",12.951913,77.539784,CO,38,121,92
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","08-03-2025 22:00:00",12.951913,77.539784,OZONE,26,237,90
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","08-03-2025 22:00:00",12.9756843,77.5660749,NO2,33,36,34
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","08-03-2025 22:00:00",12.9756843,77.5660749,SO2,7,18,13
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","08-03-2025 22:00:00",13.029152,77.585901,PM2.5,75,172,108
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","08-03-2025 22:00:00",13.029152,77.585901,OZONE,6,54,33
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","08-03-2025 22:00:00",12.938539,77.590100,PM2.5,53,147,74
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","08-03-2025 22:00:00",12.938539,77.590100,PM10,58,100,79
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","08-03-2025 22:00:00",12.938539,77.590100,NH3,2,5,3
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","08-03-2025 22:00:00",12.938539,77.590100,SO2,6,31,19
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","08-03-2025 22:00:00",12.920984,77.584908,NH3,1,1,1
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","08-03-2025 22:00:00",12.7816279,77.6299145,NH3,6,6,6
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","08-03-2025 22:00:00",12.7816279,77.6299145,SO2,7,24,8
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","08-03-2025 22:00:00",22.969611,72.643500,SO2,7,31,16
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","08-03-2025 22:00:00",22.969611,72.643500,OZONE,1,7,3
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","08-03-2025 22:00:00",28.593883,76.270653,PM2.5,53,404,213
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","08-03-2025 22:00:00",28.593883,76.270653,NO2,15,24,18
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","08-03-2025 22:00:00",28.593883,76.270653,SO2,5,8,6
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","08-03-2025 22:00:00",28.376058,77.315741,PM2.5,44,50,46
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","08-03-2025 22:00:00",28.376058,77.315741,NH3,6,6,6
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","08-03-2025 22:00:00",28.376058,77.315741,SO2,8,9,8
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","08-03-2025 22:00:00",28.710508,77.249485,SO2,8,19,13
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","08-03-2025 22:00:00",28.531346,77.190156,PM10,68,147,112
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","08-03-2025 22:00:00",28.672342,77.315260,CO,32,121,54
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","08-03-2025 22:00:00",28.699793,77.165453,PM10,105,282,179
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","08-03-2025 22:00:00",28.699793,77.165453,NO2,54,199,126
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","08-03-2025 22:00:00",23.107969,72.574648,PM2.5,74,400,204
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","08-03-2025 22:00:00",12.921418,77.502466,NO2,21,22,21
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","08-03-2025 22:00:00",12.921418,77.502466,SO2,5,6,6
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","08-03-2025 22:00:00",12.990328,77.5431385,SO2,7,7,7
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","08-03-2025 22:00:00",12.990328,77.5431385,CO,22,68,33
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","08-03-2025 22:00:00",13.0246342,77.5080115,PM2.5,46,500,131
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","08-03-2025 22:00:00",12.917348,77.622813,NH3,NA,NA,NA
India,Gujarat,Surat,"Science Center, Surat - SMC","08-03-2025 22:00:00",21.170046,72.795405,PM10,10,500,180
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","08-03-2025 22:00:00",20.362421,72.918013,PM2.5,48,302,141
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","08-03-2025 22:00:00",20.362421,72.918013,OZONE,2,2,2
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","08-03-2025 22:00:00",22.969611,72.643500,PM2.5,90,500,226
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","08-03-2025 22:00:00",22.977134,72.553024,SO2,17,110,72
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","08-03-2025 22:00:00",23.020509,72.579261,PM10,57,158,98
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","08-03-2025 22:00:00",23.020509,72.579261,NH3,7,36,17
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","08-03-2025 22:00:00",23.020509,72.579261,SO2,6,23,12
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","08-03-2025 22:00:00",8.8787,76.6073,NO2,8,10,9
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","08-03-2025 22:00:00",8.8787,76.6073,OZONE,31,37,35
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","08-03-2025 22:00:00",8.563700,76.886500,CO,44,72,60
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","08-03-2025 22:00:00",8.563700,76.886500,OZONE,36,37,36
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","08-03-2025 22:00:00",8.5149093,76.9435879,NO2,7,16,11
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","08-03-2025 22:00:00",10.532400,76.215900,CO,4,38,12
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","08-03-2025 22:00:00",23.264759,77.381568,PM2.5,8,60,27
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","08-03-2025 22:00:00",23.264759,77.381568,NH3,2,8,4
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","08-03-2025 22:00:00",14.791800,75.389600,PM2.5,32,50,38
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","08-03-2025 22:00:00",14.791800,75.389600,NH3,4,6,5
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","08-03-2025 22:00:00",15.3714823,75.1160168,OZONE,14,27,24
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","08-03-2025 22:00:00",17.336318,76.847397,NH3,2,3,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","08-03-2025 22:00:00",17.336318,76.847397,SO2,3,6,3
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","08-03-2025 22:00:00",14.816666,74.141003,NH3,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","08-03-2025 22:00:00",26.203442,78.193251,PM10,8,199,95
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","08-03-2025 22:00:00",26.203442,78.193251,SO2,7,23,15
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","08-03-2025 22:00:00",26.259242,78.216432,CO,38,117,90
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","08-03-2025 22:00:00",26.200388,78.147714,PM2.5,30,304,104
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","08-03-2025 22:00:00",26.200388,78.147714,PM10,45,263,116
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","08-03-2025 22:00:00",22.7289,75.8076,CO,9,12,9
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","08-03-2025 22:00:00",23.210494,77.425409,NH3,2,53,9
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","08-03-2025 22:00:00",23.210494,77.425409,CO,2,74,20
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","08-03-2025 22:00:00",23.233584,77.400574,CO,32,107,67
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","08-03-2025 22:00:00",23.233584,77.400574,OZONE,17,123,79
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","08-03-2025 22:00:00",23.81748678,79.446246,CO,22,24,23
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","08-03-2025 22:00:00",14.475800,75.905200,NH3,2,2,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","08-03-2025 22:00:00",15.459706,75.008381,NO2,26,26,26
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","08-03-2025 22:00:00",15.459706,75.008381,SO2,3,7,5
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","08-03-2025 22:00:00",15.459706,75.008381,CO,27,120,53
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","08-03-2025 22:00:00",13.34194444,74.74694444,NH3,NA,NA,NA
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","08-03-2025 22:00:00",13.34194444,74.74694444,OZONE,21,22,22
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","08-03-2025 22:00:00",16.7602,77.1428,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","08-03-2025 22:00:00",22.4310,75.5213,PM2.5,17,306,105
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","08-03-2025 22:00:00",22.6780,75.8559,CO,15,42,27
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","08-03-2025 22:00:00",13.428828,77.731418,PM10,78,166,111
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","08-03-2025 22:00:00",13.428828,77.731418,CO,14,21,17
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","08-03-2025 22:00:00",12.889250,74.853000,SO2,8,10,9
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","08-03-2025 22:00:00",23.838586,78.759431,SO2,8,30,16
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","08-03-2025 22:00:00",23.838586,78.759431,CO,13,52,16
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","08-03-2025 22:00:00",23.8640158,78.80289321,PM10,26,106,56
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","08-03-2025 22:00:00",23.8640158,78.80289321,NO2,11,129,51
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","08-03-2025 22:00:00",24.58434363,80.8549414,NO2,75,75,75
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","08-03-2025 22:00:00",24.58434363,80.8549414,SO2,23,24,23
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","08-03-2025 22:00:00",24.108970,82.645580,CO,14,103,40
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","08-03-2025 22:00:00","23.182719 ","75.768218 ",PM2.5,12,28,20
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","08-03-2025 22:00:00",19.10122,74.73339,PM2.5,62,153,109
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","08-03-2025 22:00:00",20.719516,77.000253,PM10,56,261,111
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","08-03-2025 22:00:00",20.9402359,77.7895248,PM10,51,108,82
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","08-03-2025 22:00:00",20.9402359,77.7895248,NH3,1,2,1
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","08-03-2025 22:00:00",20.9402359,77.7895248,SO2,4,9,5
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","08-03-2025 22:00:00",20.939198,77.765701,NO2,3,94,34
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","08-03-2025 22:00:00",20.939198,77.765701,NH3,1,19,5
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","08-03-2025 22:00:00",20.939198,77.765701,OZONE,4,104,63
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","08-03-2025 22:00:00",19.875620,75.387310,NH3,2,3,3
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","08-03-2025 22:00:00",19.8389439,75.244448,PM10,75,138,110
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","08-03-2025 22:00:00",19.8389439,75.244448,SO2,21,53,29
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","08-03-2025 22:00:00",19.9775302,79.2337086,PM2.5,40,96,58
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","08-03-2025 22:00:00",19.9775302,79.2337086,NO2,31,34,33
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","08-03-2025 22:00:00",19.9775302,79.2337086,NH3,1,1,1
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","08-03-2025 22:00:00",19.9775302,79.2337086,CO,12,20,14
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","08-03-2025 22:00:00",19.9775302,79.2337086,OZONE,1,115,58
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","08-03-2025 22:00:00",19.854616,75.905894,NO2,38,50,43
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","08-03-2025 22:00:00",19.25292,73.142019,PM2.5,54,210,116
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","08-03-2025 22:00:00",19.25292,73.142019,CO,6,18,8
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","08-03-2025 22:00:00",19.192056,72.9585188,NO2,11,62,33
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","08-03-2025 22:00:00",23.163174,79.973061,NH3,1,3,3
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","08-03-2025 22:00:00",23.142888,79.916147,NH3,2,3,3
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","08-03-2025 22:00:00",23.142888,79.916147,OZONE,10,92,58
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","08-03-2025 22:00:00",23.168606,79.932247,PM2.5,13,116,41
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","08-03-2025 22:00:00",23.168606,79.932247,SO2,11,19,17
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","08-03-2025 22:00:00",23.108440,77.511428,SO2,2,130,52
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","08-03-2025 22:00:00",22.624758,75.675238,PM10,60,197,119
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","08-03-2025 22:00:00",19.309073,73.057223,SO2,21,26,24
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","08-03-2025 22:00:00",19.786089,72.757971,PM10,81,167,114
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","08-03-2025 22:00:00",19.863756,75.321188,CO,8,69,21
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","08-03-2025 22:00:00",19.863756,75.321188,OZONE,10,125,69
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","08-03-2025 22:00:00",23.50016,80.23284,PM2.5,17,219,80
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","08-03-2025 22:00:00",23.50016,80.23284,NO2,16,110,61
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","08-03-2025 22:00:00",24.2613009,80.7231783,CO,14,70,21
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","08-03-2025 22:00:00",19.205800,72.868200,NH3,9,14,10
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","08-03-2025 22:00:00",19.0632143,72.8456324,NH3,1,41,12
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","08-03-2025 22:00:00",19.1653323,72.922099,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","08-03-2025 22:00:00",19.1653323,72.922099,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","08-03-2025 22:00:00",19.1653323,72.922099,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","08-03-2025 22:00:00",19.0863,72.8888,SO2,36,37,37
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","08-03-2025 22:00:00",19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","08-03-2025 22:00:00",19.19709,72.82204,SO2,4,20,12
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","08-03-2025 22:00:00",18.39963,76.57452,SO2,1,34,13
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","08-03-2025 22:00:00",18.39963,76.57452,CO,4,109,21
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","08-03-2025 22:00:00",18.1023399,73.4783687,CO,21,71,21
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","08-03-2025 22:00:00",20.555712,74.529236,NO2,12,26,18
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","08-03-2025 22:00:00",20.555712,74.529236,NH3,9,10,10
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","08-03-2025 22:00:00",19.296481,72.840923,NH3,1,3,2
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","08-03-2025 22:00:00",19.296481,72.840923,OZONE,5,88,72
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","08-03-2025 22:00:00",19.065931,72.862131,PM2.5,39,399,134
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","08-03-2025 22:00:00",19.23241,72.86895,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","08-03-2025 22:00:00",19.2243333,72.8658113,PM10,90,178,120
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","08-03-2025 22:00:00",19.2243333,72.8658113,SO2,9,43,27
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","08-03-2025 22:00:00",19.1878657,72.8304069,NO2,19,151,58
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","08-03-2025 22:00:00",19.1878657,72.8304069,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","08-03-2025 22:00:00",19.1878657,72.8304069,SO2,18,102,49
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","08-03-2025 22:00:00",19.1878657,72.8304069,OZONE,3,106,70
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","08-03-2025 22:00:00",19.1750,72.9419,NH3,3,4,4
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","08-03-2025 22:00:00",18.9767,72.8380,PM10,65,274,137
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","08-03-2025 22:00:00",18.9767,72.8380,NO2,56,176,100
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","08-03-2025 22:00:00",16.6870449,74.2505872,CO,17,52,24
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","08-03-2025 22:00:00",19.083694,72.920967,SO2,3,33,15
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","08-03-2025 22:00:00",19.083694,72.920967,NO2,22,98,62
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","08-03-2025 22:00:00",19.04946,72.9230,SO2,NA,NA,NA
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","08-03-2025 22:00:00",18.530085,73.849598,NO2,83,240,132
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","08-03-2025 22:00:00",18.547056,73.826908,PM10,45,118,82
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","08-03-2025 22:00:00",18.547056,73.826908,NO2,12,62,36
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","08-03-2025 22:00:00",18.664282,73.763966,CO,56,98,81
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","08-03-2025 22:00:00"," 16.5038",74.3623,PM10,80,258,142
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","08-03-2025 22:00:00",17.6336264,75.9132495,PM2.5,74,306,126
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","08-03-2025 22:00:00",17.6336264,75.9132495,NO2,12,99,40
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","08-03-2025 22:00:00",17.65439,75.90649,PM2.5,70,216,116
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","08-03-2025 22:00:00",21.121801,79.04952,SO2,12,49,24
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","08-03-2025 22:00:00",21.121801,79.04952,OZONE,2,149,71
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","08-03-2025 22:00:00",21.14472,79.107595,NH3,NA,NA,NA
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","08-03-2025 22:00:00",21.14472,79.107595,CO,16,146,69
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","08-03-2025 22:00:00",21.14472,79.107595,OZONE,36,262,38
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","08-03-2025 22:00:00",21.143383,79.048912,SO2,6,48,20
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","08-03-2025 22:00:00",19.173852,77.296291,PM10,30,332,155
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","08-03-2025 22:00:00",20.0073285,73.7762427,PM10,51,198,113
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","08-03-2025 22:00:00",20.0073285,73.7762427,NO2,12,36,24
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.02579,73.10297,NH3,4,15,9
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.02579,73.10297,SO2,12,92,28
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.02579,73.10297,OZONE,1,83,40
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.0630,73.1209,NO2,4,32,20
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","08-03-2025 22:00:00",19.265594,76.761463,SO2,20,87,34
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","08-03-2025 22:00:00",18.63673,73.82487,NO2,16,116,48
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","08-03-2025 22:00:00",20.0073285,73.7762427,SO2,2,10,6
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","08-03-2025 22:00:00",19.950220,73.731480,NO2,2,58,12
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","08-03-2025 22:00:00",19.9591346,73.7788008,PM2.5,NA,NA,NA
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","08-03-2025 22:00:00",19.9591346,73.7788008,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.090337,73.014232,PM10,76,478,175
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","08-03-2025 22:00:00",19.090337,73.014232,CO,4,109,22
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","08-03-2025 22:00:00",19.383200,72.820400,SO2,37,40,38
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","08-03-2025 22:00:00",19.10861,72.83622,PM2.5,47,142,86
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","08-03-2025 22:00:00",18.9936162,72.8128113,PM10,86,175,116
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","08-03-2025 22:00:00",21.121801,79.04952,PM2.5,41,191,84
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","08-03-2025 22:00:00",21.121801,79.04952,PM10,62,153,92
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","08-03-2025 22:00:00",19.137500,72.915056,CO,16,18,18
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","08-03-2025 22:00:00",19.000084,72.856730,NO2,16,62,31
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","08-03-2025 22:00:00",19.000083,72.813993,OZONE,10,137,58
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","08-03-2025 22:00:00",19.383200,72.820400,PM2.5,33,148,58
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","08-03-2025 22:00:00",18.573040,73.927715,OZONE,17,166,98
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","08-03-2025 22:00:00",18.536457,73.805454,PM2.5,44,68,57
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","08-03-2025 22:00:00",18.536457,73.805454,PM10,52,98,77
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","08-03-2025 22:00:00",18.536457,73.805454,CO,42,110,89
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","08-03-2025 22:00:00",18.59051,73.77946,SO2,10,40,19
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","08-03-2025 22:00:00",18.59051,73.77946,CO,19,104,32
