city,date,timezone,temperature_max,temperature_min,temperature_mean,humidity_max,humidity_min,humidity_mean,rain_sum,precipitation_hours,wind_speed_max,wind_speed_mean,wind_gusts_max,wind_direction,radiation_sum,cloudcover_mean
Vadodara,2025-01-01,Asia/Kolkata,30.0,16.1,22.6,93.0,42.0,69.0,0.0,0.0,11.8,7.7,23.4,24.0,15.69,0.0
Vadodara,2025-01-02,Asia/Kolkata,31.0,17.4,23.6,85.0,32.0,61.0,0.0,0.0,9.7,7.6,23.8,55.0,15.85,0.0
Vadodara,2025-01-03,Asia/Kolkata,31.4,16.4,23.5,73.0,26.0,50.0,0.0,0.0,10.5,6.4,20.2,43.0,16.19,17.0
Vadodara,2025-01-04,Asia/Kolkata,31.3,17.3,23.6,73.0,25.0,52.0,0.0,0.0,10.1,5.5,19.4,34.0,16.27,0.0
Vadodara,2025-01-05,Asia/Kolkata,29.2,16.8,22.5,82.0,35.0,58.0,0.0,0.0,13.7,8.3,28.8,332.0,15.81,11.0
Vadodara,2025-01-06,Asia/Kolkata,26.7,14.9,20.7,65.0,32.0,48.0,0.0,0.0,13.6,10.0,29.5,348.0,16.53,0.0
Vadodara,2025-01-07,Asia/Kolkata,26.7,15.3,20.3,87.0,30.0,53.0,0.0,0.0,14.4,12.9,37.8,31.0,16.64,0.0
Vadodara,2025-01-08,Asia/Kolkata,27.3,13.0,19.7,66.0,21.0,44.0,0.0,0.0,12.5,9.9,29.2,51.0,16.93,9.0
Vadodara,2025-01-09,Asia/Kolkata,29.3,14.3,21.1,63.0,24.0,43.0,0.0,0.0,11.6,8.4,23.4,74.0,16.62,27.0
Vadodara,2025-01-10,Asia/Kolkata,30.0,17.2,23.0,59.0,29.0,46.0,0.0,0.0,11.8,7.3,23.4,104.0,16.21,0.0
Vadodara,2025-01-11,Asia/Kolkata,28.7,18.0,22.9,79.0,37.0,55.0,0.0,0.0,12.8,8.1,25.6,254.0,16.04,0.0
Vadodara,2025-01-12,Asia/Kolkata,27.6,15.8,21.4,77.0,28.0,50.0,0.0,0.0,14.4,11.7,33.8,17.0,16.77,0.0
Vadodara,2025-01-13,Asia/Kolkata,26.4,14.0,19.7,79.0,29.0,50.0,0.0,0.0,15.6,13.5,34.2,34.0,17.14,0.0
Vadodara,2025-01-14,Asia/Kolkata,29.3,14.4,21.2,74.0,37.0,55.0,0.0,0.0,13.5,11.9,31.0,33.0,16.1,8.0
Vadodara,2025-01-15,Asia/Kolkata,29.6,18.7,23.5,80.0,44.0,61.0,0.0,0.0,12.5,8.9,30.2,349.0,15.51,15.0
Vadodara,2025-01-16,Asia/Kolkata,27.7,16.4,21.9,93.0,26.0,52.0,0.0,0.0,15.9,12.3,38.5,10.0,16.84,0.0
Vadodara,2025-01-17,Asia/Kolkata,30.0,17.0,22.7,74.0,38.0,58.0,0.0,0.0,15.3,12.9,33.5,42.0,16.34,1.0
Vadodara,2025-01-18,Asia/Kolkata,32.0,19.2,25.1,76.0,30.0,55.0,0.0,0.0,13.0,8.7,25.9,70.0,16.57,2.0
Vadodara,2025-01-19,Asia/Kolkata,32.3,19.3,25.4,72.0,25.0,48.0,0.0,0.0,10.3,6.5,19.8,89.0,16.9,0.0
Vadodara,2025-01-20,Asia/Kolkata,32.1,18.7,25.1,74.0,26.0,48.0,0.0,0.0,8.5,6.0,19.4,44.0,17.04,10.0
Vadodara,2025-01-21,Asia/Kolkata,31.5,17.7,24.5,74.0,27.0,48.0,0.0,0.0,10.2,6.5,25.2,22.0,17.24,0.0
Vadodara,2025-01-22,Asia/Kolkata,29.6,17.3,23.5,75.0,34.0,50.0,0.0,0.0,12.1,8.4,29.5,332.0,17.25,8.0
Vadodara,2025-01-23,Asia/Kolkata,28.9,16.2,22.4,63.0,27.0,43.0,0.0,0.0,12.2,8.9,30.2,342.0,17.64,17.0
Vadodara,2025-01-24,Asia/Kolkata,30.2,17.5,23.1,75.0,34.0,50.0,0.0,0.0,16.6,13.9,37.8,35.0,17.44,2.0
Vadodara,2025-01-25,Asia/Kolkata,31.2,17.6,23.9,58.0,33.0,46.0,0.0,0.0,13.5,11.4,30.6,29.0,17.62,0.0
Vadodara,2025-01-26,Asia/Kolkata,32.2,17.2,24.2,78.0,30.0,52.0,0.0,0.0,11.8,8.8,23.0,13.0,17.85,0.0
Vadodara,2025-01-27,Asia/Kolkata,31.7,16.7,24.0,76.0,31.0,50.0,0.0,0.0,11.3,8.1,22.0,8.0,17.85,0.0
Vadodara,2025-01-28,Asia/Kolkata,32.9,18.3,25.2,68.0,32.0,50.0,0.0,0.0,10.2,6.5,20.9,357.0,17.64,16.0
Vadodara,2025-01-29,Asia/Kolkata,31.8,18.0,24.8,85.0,27.0,52.0,0.0,0.0,8.8,4.4,25.2,307.0,18.1,18.0
Vadodara,2025-01-30,Asia/Kolkata,30.4,16.5,23.7,57.0,27.0,41.0,0.0,0.0,8.9,5.6,24.5,323.0,18.26,0.0
Vadodara,2025-01-31,Asia/Kolkata,29.2,16.5,23.0,67.0,30.0,49.0,0.0,0.0,8.7,5.2,24.8,310.0,18.3,0.0
Vadodara,2025-02-01,Asia/Kolkata,27.7,16.1,21.8,57.0,22.0,42.0,0.0,0.0,10.1,7.3,25.2,308.0,18.3,42.0
Vadodara,2025-02-02,Asia/Kolkata,30.1,15.7,22.7,59.0,21.0,37.0,0.0,0.0,10.4,7.6,23.0,353.0,18.36,3.0
Vadodara,2025-02-03,Asia/Kolkata,31.0,17.8,24.3,59.0,19.0,38.0,0.0,0.0,8.9,5.5,25.6,327.0,16.82,25.0
Vadodara,2025-02-04,Asia/Kolkata,29.6,18.3,23.4,55.0,26.0,39.0,0.0,0.0,12.1,8.6,32.8,324.0,18.62,4.0
Vadodara,2025-02-05,Asia/Kolkata,29.1,15.2,22.2,40.0,14.0,27.0,0.0,0.0,14.3,11.4,32.8,9.0,19.72,0.0
Vadodara,2025-02-06,Asia/Kolkata,30.9,16.6,23.3,46.0,21.0,30.0,0.0,0.0,16.5,13.9,40.3,37.0,19.13,0.0
Vadodara,2025-02-07,Asia/Kolkata,32.3,18.2,24.8,40.0,22.0,31.0,0.0,0.0,15.9,12.8,36.7,49.0,19.06,2.0
Vadodara,2025-02-08,Asia/Kolkata,33.6,18.4,25.4,54.0,23.0,40.0,0.0,0.0,12.1,8.8,25.9,26.0,19.22,34.0
Vadodara,2025-02-09,Asia/Kolkata,33.6,17.5,25.6,64.0,21.0,42.0,0.0,0.0,10.6,7.4,25.2,351.0,19.46,0.0
Vadodara,2025-02-10,Asia/Kolkata,32.8,17.5,25.3,65.0,19.0,39.0,0.0,0.0,10.2,6.0,28.1,338.0,19.99,2.0
Vadodara,2025-02-11,Asia/Kolkata,30.8,17.0,24.2,60.0,23.0,40.0,0.0,0.0,9.9,7.3,25.6,313.0,19.97,1.0
Vadodara,2025-02-12,Asia/Kolkata,32.0,17.6,24.8,73.0,25.0,46.0,0.0,0.0,11.1,7.1,27.0,338.0,19.92,0.0
Vadodara,2025-02-13,Asia/Kolkata,33.4,18.4,25.6,58.0,16.0,35.0,0.0,0.0,11.5,9.0,26.3,12.0,19.99,0.0
Vadodara,2025-02-14,Asia/Kolkata,33.6,18.6,26.1,45.0,16.0,30.0,0.0,0.0,9.7,5.9,25.2,348.0,20.15,0.0
Vadodara,2025-02-15,Asia/Kolkata,33.1,18.0,25.9,66.0,21.0,40.0,0.0,0.0,10.3,5.0,27.0,269.0,20.41,13.0
Vadodara,2025-02-16,Asia/Kolkata,32.9,19.9,26.4,57.0,24.0,41.0,0.0,0.0,9.8,6.4,26.6,284.0,20.16,0.0
Vadodara,2025-02-17,Asia/Kolkata,33.7,19.7,26.6,73.0,22.0,45.0,0.0,0.0,9.5,5.4,26.6,296.0,20.19,0.0
Vadodara,2025-02-18,Asia/Kolkata,33.4,20.9,26.9,69.0,24.0,44.0,0.0,0.0,16.1,7.9,41.8,291.0,17.37,27.0
Vadodara,2025-02-19,Asia/Kolkata,33.7,20.8,27.3,57.0,22.0,37.0,0.0,0.0,12.4,8.0,29.5,310.0,19.96,8.0
Vadodara,2025-02-20,Asia/Kolkata,33.4,20.4,27.1,59.0,20.0,38.0,0.0,0.0,10.6,7.0,29.5,297.0,20.83,26.0
Vadodara,2025-02-21,Asia/Kolkata,34.1,20.7,27.6,58.0,20.0,35.0,0.0,0.0,11.6,7.1,31.7,353.0,20.65,9.0
Vadodara,2025-02-22,Asia/Kolkata,35.3,21.0,27.9,48.0,16.0,31.0,0.0,0.0,13.4,6.5,33.1,347.0,20.94,13.0
Vadodara,2025-02-23,Asia/Kolkata,35.4,20.6,28.1,49.0,12.0,29.0,0.0,0.0,12.1,8.4,30.6,351.0,21.53,10.0
Vadodara,2025-02-24,Asia/Kolkata,35.7,21.1,28.4,45.0,14.0,27.0,0.0,0.0,12.2,8.6,29.5,18.0,21.32,44.0
Vadodara,2025-02-25,Asia/Kolkata,36.4,23.1,29.3,35.0,14.0,25.0,0.0,0.0,13.1,10.1,33.1,74.0,21.29,71.0
Vadodara,2025-02-26,Asia/Kolkata,37.4,24.1,30.1,37.0,14.0,26.0,0.0,0.0,13.2,7.8,28.4,86.0,21.06,67.0
Vadodara,2025-02-27,Asia/Kolkata,37.4,24.2,30.4,40.0,19.0,30.0,0.0,0.0,10.6,7.7,29.5,192.0,20.75,60.0
Vadodara,2025-02-28,Asia/Kolkata,35.9,23.2,29.2,54.0,16.0,33.0,0.0,0.0,9.6,5.2,29.2,279.0,21.33,82.0
Vadodara,2025-03-01,Asia/Kolkata,34.7,22.3,28.4,66.0,21.0,38.0,0.0,0.0,12.1,8.3,31.7,316.0,21.6,20.0
Vadodara,2025-03-02,Asia/Kolkata,34.2,22.4,28.1,52.0,20.0,35.0,0.0,0.0,12.5,8.2,32.8,321.0,21.93,8.0
Vadodara,2025-03-03,Asia/Kolkata,34.8,22.3,28.5,56.0,22.0,35.0,0.0,0.0,10.8,6.7,31.3,318.0,21.24,54.0
Vadodara,2025-03-04,Asia/Kolkata,34.7,22.5,28.1,61.0,14.0,30.0,0.0,0.0,15.5,11.9,37.8,338.0,22.28,11.0
Vadodara,2025-03-05,Asia/Kolkata,33.4,19.7,26.1,20.0,6.0,14.0,0.0,0.0,18.5,13.7,40.0,33.0,23.81,0.0
Vadodara,2025-03-06,Asia/Kolkata,34.9,17.5,26.5,36.0,7.0,19.0,0.0,0.0,11.6,7.9,30.6,356.0,23.1,0.0
Vadodara,2025-03-07,Asia/Kolkata,36.8,19.1,28.4,31.0,10.0,19.0,0.0,0.0,11.1,7.1,25.9,333.0,23.19,0.0
Vadodara,2025-03-08,Asia/Kolkata,27.3,22.9,,36.0,23.0,,,0.0,8.7,,18.4,,,
Vadodara,2025-03-09,Asia/Kolkata,,,,,,,,0.0,,,,,,
Ghaziabad,2024-09-10,Asia/Kolkata,30.9,24.4,27.4,98.0,74.0,89.0,12.4,15.0,12.8,4.0,23.8,56.0,14.92,82.0
Ghaziabad,2024-09-11,Asia/Kolkata,31.6,25.6,28.2,98.0,70.0,86.0,11.1,11.0,18.2,7.8,31.7,14.0,15.14,81.0
Ghaziabad,2024-09-12,Asia/Kolkata,27.0,23.8,25.2,94.0,88.0,91.0,161.4,24.0,28.7,19.1,45.4,18.0,1.99,100.0
Ghaziabad,2024-09-13,Asia/Kolkata,30.3,23.1,25.5,97.0,69.0,89.0,33.5,17.0,27.3,14.1,45.7,301.0,12.99,94.0
Ghaziabad,2024-09-14,Asia/Kolkata,29.7,22.6,25.6,99.0,70.0,87.0,10.9,11.0,17.3,9.3,33.8,304.0,17.38,61.0
Ghaziabad,2024-09-15,Asia/Kolkata,30.9,22.3,26.2,98.0,63.0,83.0,0.3,3.0,20.1,9.4,35.6,302.0,20.02,15.0
Ghaziabad,2024-09-16,Asia/Kolkata,31.8,23.4,27.0,94.0,56.0,77.0,0.0,0.0,17.1,9.8,32.0,296.0,20.48,10.0
Ghaziabad,2024-09-17,Asia/Kolkata,31.4,23.4,27.4,92.0,60.0,78.0,0.0,0.0,12.1,6.4,21.6,316.0,16.82,56.0
Ghaziabad,2024-09-18,Asia/Kolkata,26.6,22.8,24.5,96.0,75.0,89.0,49.0,14.0,16.6,10.9,31.3,29.0,4.58,100.0
Ghaziabad,2024-09-19,Asia/Kolkata,30.2,22.9,26.4,95.0,68.0,85.0,4.7,6.0,16.3,11.0,35.3,90.0,16.84,51.0
Ghaziabad,2024-09-20,Asia/Kolkata,31.4,23.7,27.2,99.0,58.0,81.0,0.0,0.0,10.4,5.9,23.0,145.0,18.15,37.0
Ghaziabad,2024-09-21,Asia/Kolkata,31.4,24.6,27.9,93.0,64.0,80.0,0.2,2.0,7.1,4.2,15.8,250.0,15.0,54.0
Ghaziabad,2024-09-22,Asia/Kolkata,33.3,25.6,29.2,92.0,58.0,78.0,0.0,0.0,8.2,5.8,18.4,316.0,18.78,38.0
Ghaziabad,2024-09-23,Asia/Kolkata,33.4,24.8,28.9,94.0,61.0,79.0,0.0,0.0,10.5,6.5,19.1,300.0,20.12,1.0
Ghaziabad,2024-09-24,Asia/Kolkata,33.4,24.9,29.2,94.0,57.0,79.0,0.0,0.0,6.4,3.7,11.5,311.0,19.43,4.0
Ghaziabad,2024-09-25,Asia/Kolkata,32.0,25.8,28.7,93.0,71.0,84.0,2.1,6.0,15.4,10.1,31.7,113.0,17.53,58.0
Ghaziabad,2024-09-26,Asia/Kolkata,31.3,25.1,27.9,95.0,66.0,82.0,0.6,5.0,12.0,9.5,25.6,113.0,16.06,73.0
Ghaziabad,2024-09-27,Asia/Kolkata,30.6,24.5,27.1,90.0,65.0,80.0,1.1,6.0,17.2,10.4,32.4,90.0,16.38,42.0
Ghaziabad,2024-09-28,Asia/Kolkata,30.3,23.1,26.2,95.0,64.0,82.0,0.2,2.0,12.6,8.1,25.6,76.0,14.69,70.0
Ghaziabad,2024-09-29,Asia/Kolkata,30.4,22.7,26.4,98.0,65.0,84.0,0.3,3.0,11.0,6.7,21.6,61.0,14.37,64.0
Ghaziabad,2024-09-30,Asia/Kolkata,32.5,23.6,27.4,96.0,53.0,79.0,0.0,0.0,15.5,8.6,27.7,295.0,18.02,40.0
Ghaziabad,2024-10-01,Asia/Kolkata,32.8,23.4,28.0,95.0,56.0,77.0,0.0,0.0,15.0,8.4,28.1,294.0,19.45,1.0
Ghaziabad,2024-10-02,Asia/Kolkata,34.2,24.2,28.7,95.0,52.0,77.0,0.0,0.0,15.9,8.3,29.9,273.0,19.46,0.0
Ghaziabad,2024-10-03,Asia/Kolkata,33.3,23.7,28.1,92.0,49.0,71.0,0.0,0.0,14.0,8.4,25.9,298.0,19.57,0.0
Ghaziabad,2024-10-04,Asia/Kolkata,33.2,22.9,27.8,95.0,49.0,73.0,0.0,0.0,10.0,6.4,21.6,290.0,19.22,0.0
Ghaziabad,2024-10-05,Asia/Kolkata,33.2,23.1,27.8,95.0,49.0,73.0,0.0,0.0,16.0,8.7,31.0,288.0,18.41,3.0
Ghaziabad,2024-10-06,Asia/Kolkata,33.2,23.1,27.4,88.0,44.0,69.0,0.0,0.0,13.2,7.6,23.4,314.0,18.08,4.0
Ghaziabad,2024-10-07,Asia/Kolkata,31.8,21.6,26.5,94.0,50.0,73.0,0.0,0.0,8.9,6.2,18.0,320.0,18.55,0.0
Ghaziabad,2024-10-08,Asia/Kolkata,31.8,21.8,26.4,97.0,49.0,75.0,0.0,0.0,8.6,5.9,19.1,348.0,17.85,3.0
Ghaziabad,2024-10-09,Asia/Kolkata,31.9,20.5,26.0,93.0,45.0,70.0,0.0,0.0,13.2,7.0,24.5,308.0,18.32,0.0
Ghaziabad,2024-10-10,Asia/Kolkata,31.9,20.3,25.6,85.0,39.0,64.0,0.0,0.0,13.9,9.5,26.6,305.0,18.37,2.0
Ghaziabad,2024-10-11,Asia/Kolkata,31.4,18.6,24.5,78.0,37.0,61.0,0.0,0.0,13.9,9.1,27.7,293.0,18.53,6.0
Ghaziabad,2024-10-12,Asia/Kolkata,31.6,18.3,24.7,86.0,38.0,64.0,0.0,0.0,9.7,7.4,22.0,312.0,18.34,0.0
Ghaziabad,2024-10-13,Asia/Kolkata,31.6,19.3,25.3,87.0,34.0,61.0,0.0,0.0,9.5,6.4,15.1,353.0,18.0,24.0
Ghaziabad,2024-10-14,Asia/Kolkata,31.1,19.6,25.0,87.0,36.0,62.0,0.0,0.0,11.0,6.6,20.5,324.0,17.84,3.0
Ghaziabad,2024-10-15,Asia/Kolkata,31.2,18.6,24.4,78.0,40.0,64.0,0.0,0.0,12.7,8.8,25.9,296.0,17.71,0.0
Ghaziabad,2024-10-16,Asia/Kolkata,31.9,17.6,24.8,89.0,36.0,64.0,0.0,0.0,9.6,6.8,17.6,290.0,16.6,50.0
Ghaziabad,2024-10-17,Asia/Kolkata,31.8,19.9,25.7,91.0,43.0,68.0,0.0,0.0,8.6,5.3,15.1,69.0,16.93,29.0
Ghaziabad,2024-10-18,Asia/Kolkata,32.2,19.6,25.4,96.0,42.0,71.0,0.0,0.0,8.5,5.1,13.3,90.0,17.08,0.0
Ghaziabad,2024-10-19,Asia/Kolkata,32.6,20.0,25.9,93.0,42.0,71.0,0.0,0.0,9.9,5.8,16.6,92.0,16.92,0.0
Ghaziabad,2024-10-20,Asia/Kolkata,32.6,20.5,26.1,95.0,40.0,71.0,0.0,0.0,10.3,6.1,22.3,76.0,16.73,1.0
Ghaziabad,2024-10-21,Asia/Kolkata,31.6,20.0,25.2,91.0,45.0,72.0,0.0,0.0,8.5,5.8,17.6,33.0,16.51,0.0
Ghaziabad,2024-10-22,Asia/Kolkata,30.8,19.5,24.6,94.0,46.0,74.0,0.0,0.0,8.2,6.7,19.4,15.0,16.48,0.0
Ghaziabad,2024-10-23,Asia/Kolkata,31.8,19.0,25.0,95.0,38.0,69.0,0.0,0.0,16.4,10.1,31.7,321.0,16.44,0.0
Ghaziabad,2024-10-24,Asia/Kolkata,32.0,20.0,25.1,79.0,42.0,63.0,0.0,0.0,12.7,9.8,25.6,316.0,16.35,0.0
Ghaziabad,2024-10-25,Asia/Kolkata,31.3,17.7,23.9,85.0,43.0,66.0,0.0,0.0,17.6,9.7,32.8,310.0,16.33,0.0
Ghaziabad,2024-10-26,Asia/Kolkata,30.7,17.9,23.9,89.0,44.0,68.0,0.0,0.0,9.1,7.4,21.2,339.0,16.18,0.0
Ghaziabad,2024-10-27,Asia/Kolkata,30.6,20.1,25.1,96.0,51.0,75.0,0.0,0.0,8.7,5.4,18.7,107.0,15.72,0.0
Ghaziabad,2024-10-28,Asia/Kolkata,31.0,20.0,25.1,96.0,49.0,75.0,0.0,0.0,9.2,7.3,21.2,156.0,15.59,0.0
Ghaziabad,2024-10-29,Asia/Kolkata,31.9,20.2,25.7,97.0,48.0,75.0,0.0,0.0,7.6,5.3,16.9,137.0,15.45,0.0
Ghaziabad,2024-10-30,Asia/Kolkata,33.6,20.8,26.2,94.0,39.0,72.0,0.0,0.0,11.5,6.7,21.2,4.0,15.34,0.0
Ghaziabad,2024-10-31,Asia/Kolkata,32.4,19.4,25.4,94.0,36.0,66.0,0.0,0.0,17.7,10.6,33.5,303.0,15.37,0.0
Ghaziabad,2024-11-01,Asia/Kolkata,31.6,18.8,24.1,82.0,28.0,56.0,0.0,0.0,16.8,11.1,32.0,295.0,15.66,0.0
Ghaziabad,2024-11-02,Asia/Kolkata,31.2,16.9,23.2,84.0,33.0,60.0,0.0,0.0,10.1,7.0,18.0,337.0,15.21,0.0
Ghaziabad,2024-11-03,Asia/Kolkata,30.6,17.3,22.8,85.0,30.0,63.0,0.0,0.0,8.9,6.1,17.6,16.0,15.29,0.0
Ghaziabad,2024-11-04,Asia/Kolkata,29.9,16.6,22.5,93.0,41.0,71.0,0.0,0.0,9.0,6.3,15.1,316.0,14.88,0.0
Ghaziabad,2024-11-05,Asia/Kolkata,28.8,18.5,23.1,97.0,48.0,75.0,0.0,0.0,9.1,5.7,16.9,80.0,14.53,0.0
Ghaziabad,2024-11-06,Asia/Kolkata,29.4,18.5,23.8,95.0,46.0,70.0,0.0,0.0,7.4,4.2,13.7,346.0,14.29,0.0
Ghaziabad,2024-11-07,Asia/Kolkata,29.2,18.0,24.0,94.0,46.0,68.0,0.0,0.0,6.8,3.4,13.0,163.0,14.23,0.0
Ghaziabad,2024-11-08,Asia/Kolkata,29.3,17.9,23.5,96.0,47.0,73.0,0.0,0.0,7.6,5.2,15.1,145.0,14.09,0.0
Ghaziabad,2024-11-09,Asia/Kolkata,29.6,18.5,23.4,96.0,46.0,74.0,0.0,0.0,8.7,6.2,20.2,131.0,13.72,1.0
Ghaziabad,2024-11-10,Asia/Kolkata,29.9,19.0,23.9,93.0,48.0,74.0,0.0,0.0,10.2,6.6,17.3,102.0,13.83,0.0
Ghaziabad,2024-11-11,Asia/Kolkata,29.4,18.5,23.5,97.0,50.0,77.0,0.0,0.0,7.9,6.2,17.6,52.0,13.69,1.0
Ghaziabad,2024-11-12,Asia/Kolkata,30.8,19.0,24.0,97.0,29.0,66.0,0.0,0.0,12.0,7.4,23.0,293.0,13.79,0.0
Ghaziabad,2024-11-13,Asia/Kolkata,29.6,17.5,22.5,94.0,34.0,65.0,0.0,0.0,10.8,6.9,27.7,317.0,13.96,0.0
Ghaziabad,2024-11-14,Asia/Kolkata,29.4,15.3,21.3,100.0,31.0,72.0,0.0,0.0,8.2,3.3,21.2,341.0,13.43,9.0
Ghaziabad,2024-11-15,Asia/Kolkata,28.8,15.8,22.1,91.0,30.0,61.0,0.0,0.0,12.6,7.4,31.0,309.0,13.59,0.0
Ghaziabad,2024-11-16,Asia/Kolkata,28.6,16.6,21.9,91.0,33.0,63.0,0.0,0.0,12.2,7.4,29.5,309.0,13.37,1.0
Ghaziabad,2024-11-17,Asia/Kolkata,27.9,15.4,21.2,95.0,40.0,67.0,0.0,0.0,10.0,6.8,25.2,322.0,12.96,5.0
Ghaziabad,2024-11-18,Asia/Kolkata,25.9,14.8,19.7,95.0,38.0,67.0,0.0,0.0,8.9,6.4,24.5,313.0,13.4,0.0
Ghaziabad,2024-11-19,Asia/Kolkata,25.6,12.8,18.8,91.0,30.0,60.0,0.0,0.0,10.4,6.8,28.1,317.0,13.48,0.0
Ghaziabad,2024-11-20,Asia/Kolkata,25.5,12.4,18.2,84.0,29.0,59.0,0.0,0.0,9.8,6.3,26.3,321.0,13.55,0.0
Ghaziabad,2024-11-21,Asia/Kolkata,25.5,12.2,18.4,85.0,31.0,59.0,0.0,0.0,9.0,6.5,25.6,318.0,13.39,0.0
Ghaziabad,2024-11-22,Asia/Kolkata,25.7,11.9,18.4,92.0,35.0,66.0,0.0,0.0,9.4,5.2,24.8,325.0,13.1,0.0
Ghaziabad,2024-11-23,Asia/Kolkata,27.1,12.0,18.9,97.0,28.0,67.0,0.0,0.0,7.1,4.2,18.4,232.0,12.91,2.0
Ghaziabad,2024-11-24,Asia/Kolkata,27.6,15.1,20.7,75.0,27.0,52.0,0.0,0.0,10.3,7.4,26.6,286.0,12.95,0.0
Ghaziabad,2024-11-25,Asia/Kolkata,25.7,14.7,20.0,86.0,36.0,62.0,0.0,0.0,12.2,7.8,30.2,300.0,12.96,0.0
Ghaziabad,2024-11-26,Asia/Kolkata,25.4,13.4,19.1,87.0,31.0,58.0,0.0,0.0,11.8,7.5,28.8,301.0,12.96,0.0
Ghaziabad,2024-11-27,Asia/Kolkata,25.4,12.6,18.0,83.0,29.0,58.0,0.0,0.0,10.2,5.3,24.8,322.0,12.96,0.0
Ghaziabad,2024-11-28,Asia/Kolkata,24.7,10.5,16.8,93.0,31.0,67.0,0.0,0.0,9.2,5.2,23.0,346.0,12.98,0.0
Ghaziabad,2024-11-29,Asia/Kolkata,24.2,9.9,16.3,100.0,38.0,75.0,0.0,0.0,5.2,3.2,14.4,357.0,12.68,9.0
Ghaziabad,2024-11-30,Asia/Kolkata,24.4,10.3,17.2,95.0,37.0,67.0,0.0,0.0,8.5,5.6,21.6,313.0,12.55,0.0
Ghaziabad,2024-12-01,Asia/Kolkata,24.6,12.5,18.2,92.0,37.0,67.0,0.0,0.0,9.7,6.8,24.5,315.0,12.34,0.0
Ghaziabad,2024-12-02,Asia/Kolkata,25.2,12.2,18.3,92.0,35.0,64.0,0.0,0.0,9.1,6.5,25.2,314.0,12.51,0.0
Ghaziabad,2024-12-03,Asia/Kolkata,26.0,12.1,18.9,92.0,32.0,62.0,0.0,0.0,13.8,8.7,32.4,311.0,12.39,0.0
Ghaziabad,2024-12-04,Asia/Kolkata,25.5,14.8,19.5,75.0,32.0,51.0,0.0,0.0,16.9,12.6,38.5,304.0,12.47,0.0
Ghaziabad,2024-12-05,Asia/Kolkata,23.8,11.5,17.5,68.0,24.0,45.0,0.0,0.0,13.3,9.6,32.0,294.0,12.86,0.0
Ghaziabad,2024-12-06,Asia/Kolkata,23.6,10.7,16.6,67.0,30.0,49.0,0.0,0.0,14.3,8.5,33.8,303.0,12.65,0.0
Ghaziabad,2024-12-07,Asia/Kolkata,22.3,8.3,14.7,83.0,26.0,57.0,0.0,0.0,6.3,3.8,13.7,13.0,12.68,0.0
Ghaziabad,2024-12-08,Asia/Kolkata,22.0,9.2,14.8,81.0,36.0,62.0,1.1,4.0,14.3,9.5,33.8,119.0,12.12,17.0
Ghaziabad,2024-12-09,Asia/Kolkata,20.3,8.8,14.3,97.0,40.0,71.0,0.0,0.0,11.1,5.8,20.9,26.0,12.0,0.0
Ghaziabad,2024-12-10,Asia/Kolkata,20.4,9.1,14.0,88.0,21.0,55.0,0.0,0.0,16.7,11.2,37.8,308.0,12.65,0.0
Ghaziabad,2024-12-11,Asia/Kolkata,20.3,7.9,13.3,66.0,26.0,49.0,0.0,0.0,13.2,10.2,31.3,302.0,12.75,0.0
Ghaziabad,2024-12-12,Asia/Kolkata,20.4,7.2,13.5,80.0,32.0,57.0,0.0,0.0,13.8,10.1,31.0,311.0,12.68,0.0
Ghaziabad,2024-12-13,Asia/Kolkata,20.7,8.7,14.5,75.0,28.0,49.0,0.0,0.0,18.4,14.8,41.4,300.0,12.78,3.0
Ghaziabad,2024-12-14,Asia/Kolkata,20.4,8.6,14.3,63.0,30.0,46.0,0.0,0.0,14.6,11.4,30.6,300.0,12.6,0.0
Ghaziabad,2024-12-15,Asia/Kolkata,20.2,6.3,12.9,90.0,33.0,62.0,0.0,0.0,9.9,5.7,18.4,325.0,12.59,0.0
Ghaziabad,2024-12-16,Asia/Kolkata,20.2,6.0,12.1,99.0,43.0,80.0,0.0,0.0,6.6,4.8,17.6,330.0,11.89,11.0
Ghaziabad,2024-12-17,Asia/Kolkata,20.1,6.8,12.3,100.0,48.0,83.0,0.0,0.0,6.2,3.1,14.4,341.0,10.81,32.0
Ghaziabad,2024-12-18,Asia/Kolkata,20.9,7.5,13.2,97.0,39.0,75.0,0.0,0.0,7.1,4.3,16.9,315.0,12.46,2.0
Ghaziabad,2024-12-19,Asia/Kolkata,20.5,5.6,13.1,100.0,39.0,73.0,0.0,0.0,8.9,4.7,24.1,106.0,12.31,0.0
Ghaziabad,2024-12-20,Asia/Kolkata,22.3,8.1,14.6,94.0,37.0,71.0,0.0,0.0,8.9,5.5,17.6,341.0,11.95,0.0
Ghaziabad,2024-12-21,Asia/Kolkata,21.9,8.1,14.5,94.0,35.0,69.0,0.0,0.0,9.1,6.9,23.4,328.0,12.19,5.0
Ghaziabad,2024-12-22,Asia/Kolkata,21.7,7.6,14.0,93.0,39.0,70.0,0.0,0.0,7.0,4.1,14.8,63.0,12.17,32.0
Ghaziabad,2024-12-23,Asia/Kolkata,17.6,9.6,13.4,91.0,57.0,73.0,3.8,3.0,11.7,7.5,26.3,90.0,5.84,50.0
